"tissue","treatment","ID","L2FC","padj","gene"
"testis","cold","DN40758_c0_g1_i1",1.5559890580008,NA,"keratin, type II cytoskeletal cochleal-like "
"testis","cold","DN40809_c0_g1_i1",-0.9405373132654,NA,""
"testis","cold","DN4081_c0_g1_i1",-1.19428364720389,NA,"RT nLTR: Non-LTR (Long terminal repeat) retrotransposon and domain-containing protein "
"testis","cold","DN40829_c0_g1_i1",-0.0454625278009869,NA,""
"testis","cold","DN40909_c0_g1_i1",0.172866069998278,NA,"HIV-1 Tat specific factor 1 "
"testis","cold","DN40921_c0_g1_i1",-1.41179172378586,NA,""
"testis","cold","DN40933_c0_g1_i1",-0.537744246032198,NA,"SH3 domain-binding protein 1 [Thamnophis sirtalis]"
"testis","cold","DN4095_c0_g1_i1",-0.588785368483132,NA,""
"testis","cold","DN40964_c0_g1_i1",-1.39876786683666,NA,""
"testis","cold","DN40967_c0_g1_i1",-1.84129685574069,NA,""
"testis","cold","DN40972_c0_g1_i1",-0.220278489187931,NA,""
"testis","cold","DN41003_c0_g2_i1",-0.711510624435482,NA,""
"testis","cold","DN41023_c0_g1_i1",3.38987667685529,NA,""
"testis","cold","DN41186_c0_g1_i1",-0.255242326672914,NA,""
"testis","cold","DN41247_c0_g1_i1",2.06412374778861,NA,"RNA-binding protein 25 "
"testis","cold","DN41260_c0_g1_i1",1.98256116150288,NA,"Zinc finger protein "
"testis","cold","DN41263_c0_g1_i1",-1.58125458476016,NA,""
"testis","cold","DN41281_c0_g1_i1",-0.576896444739072,NA,"Mitofusin-2-like protein "
"testis","cold","DN4128_c0_g1_i1",-0.122322037103192,NA,"Zinc finger, CCCH-type with G patch domain "
"testis","cold","DN41312_c0_g1_i1",1.95272375811709,NA,""
"testis","cold","DN4140_c0_g1_i1",0.527357792974826,NA,""
"testis","cold","DN41413_c0_g1_i1",-0.433933348343486,NA,""
"testis","cold","DN41422_c0_g3_i1",-1.97697446219816,NA,""
"testis","cold","DN41465_c0_g1_i1",-0.805702379703958,NA,""
"testis","cold","DN414_c0_g1_i1",-0.385763114235349,NA,"LRP2-binding protein "
"testis","cold","DN41513_c0_g1_i1",-0.127997130210035,NA,"General transcription factor IIIC subunit 1 "
"testis","cold","DN41583_c0_g1_i1",-0.886282328107428,NA,""
"testis","cold","DN41593_c0_g1_i1",-0.0887939506893096,NA,"Interferon-induced, double-stranded RNA-activated protein kinase "
"testis","cold","DN41610_c0_g1_i1",0.461459750999834,NA,"Retrotransposon-like protein 1 "
"testis","cold","DN41636_c0_g1_i1",0.508344002844482,NA,""
"testis","cold","DN41680_c0_g1_i1",1.6269198059074,NA,"zinc finger protein 501-like [Thamnophis sirtalis]"
"testis","cold","DN41693_c0_g1_i1",-1.70600061659985,NA,""
"testis","cold","DN41727_c0_g1_i1",-1.5532901096383,NA,""
"testis","cold","DN41804_c0_g1_i1",3.22155210383373,NA,"Response to complement 32-like protein "
"testis","cold","DN41833_c0_g1_i1",-0.554198148482397,NA,""
"testis","cold","DN4187_c0_g1_i1",-0.490876985640842,NA,""
"testis","cold","DN42045_c0_g1_i1",0.479823128906053,NA,""
"testis","cold","DN42091_c0_g1_i1",-2.28352585408418,NA,"Alpha-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1 "
"testis","cold","DN42127_c0_g1_i1",-0.610480342391091,NA,"Plasminogen activator inhibitor 1 RNA-binding protein "
"testis","cold","DN42130_c0_g1_i1",1.91211768465354,NA,""
"testis","cold","DN42132_c0_g1_i1",0.317383367854062,NA,""
"testis","cold","DN42162_c0_g1_i1",-0.627376143671308,NA,"Mitotic checkpoint serine/threonine-protein kinase BUB1 beta "
"testis","cold","DN42175_c0_g1_i1",0.149671809403948,NA,""
"testis","cold","DN42182_c0_g1_i1",1.02628278621345,NA,""
"testis","cold","DN4218_c0_g1_i1",-2.22881756339685,NA,"Arylsulfatase I "
"testis","cold","DN42253_c0_g1_i1",-0.948069697584394,NA,""
"testis","cold","DN42255_c0_g1_i1",-0.809596076309842,NA,"Ribosomal protein L13 "
"testis","cold","DN42256_c0_g1_i1",0.830537923111496,NA,""
"testis","cold","DN42275_c0_g1_i1",0.446614968715601,NA,"Sperm associated antigen 9 "
"testis","cold","DN42276_c0_g1_i1",1.04179227437189,NA,""
"testis","cold","DN42287_c0_g1_i1",-0.786951511978305,NA,"Pre-mRNA-splicing factor 18 "
"testis","cold","DN42368_c0_g1_i1",0.524599692166109,NA,"Eukaryotic translation initiation factor 2-alpha kinase 3 "
"testis","cold","DN4242_c0_g2_i1",0.516845771918018,NA,""
"testis","cold","DN42536_c0_g1_i1",1.86690046744778,NA,""
"testis","cold","DN4256_c0_g1_i1",1.04715948744188,NA,""
"testis","cold","DN42601_c0_g1_i1",-1.68340605042947,NA,""
"testis","cold","DN4260_c0_g1_i1",-0.610725479367975,NA,"LYR motif-containing protein 1 "
"testis","cold","DN42665_c0_g1_i1",1.03237342870725,NA,""
"testis","cold","DN42676_c0_g1_i1",-0.618244155283085,NA,""
"testis","cold","DN4267_c0_g1_i1",0.324917194149238,NA,"alpha-1,2-Mannosidase "
"testis","cold","DN42683_c0_g1_i1",-1.49732178608974,NA,"Selenoprotein Pb "
"testis","cold","DN42715_c0_g1_i1",-1.13830025888283,NA,"LisH domain-containing protein ARMC9 "
"testis","cold","DN42718_c0_g2_i1",-1.10693533270002,NA,"GABA type A receptor associated protein like 2 "
"testis","cold","DN42747_c0_g1_i1",0.0564219087930849,NA,""
"testis","cold","DN42750_c0_g1_i1",-0.575370562207955,NA,"Cilia and flagella associated protein 69 "
"testis","cold","DN42758_c0_g1_i1",-1.983233212246,NA,""
"testis","cold","DN42764_c0_g1_i1",-1.19610943518414,NA,"E3 ubiquitin-protein ligase TRIM36 "
"testis","cold","DN42766_c0_g1_i1",-0.439139944167962,NA,""
"testis","cold","DN42770_c0_g1_i1",3.51848644876087,NA,"Gap junction protein "
"testis","cold","DN42777_c0_g1_i1",0.255717431929099,NA,"Heat shock cognate protein 70 "
"testis","cold","DN42791_c0_g1_i1",0.785115063304764,NA,"Elongation factor Tu GTP binding domain containing 1 isoform 1 "
"testis","cold","DN42800_c0_g1_i1",0.356780746222566,NA,""
"testis","cold","DN42819_c0_g1_i1",-1.04924193980985,NA,"Cell division cycle associated 4 "
"testis","cold","DN42831_c0_g1_i1",0.0283916709695661,NA,"Slow myosin heavy chain 2 "
"testis","cold","DN42858_c0_g1_i1",-0.02178464705201,NA,"Transmembrane protein 186 "
"testis","cold","DN42877_c0_g1_i1",-1.18697268794376,NA,""
"testis","cold","DN42892_c0_g2_i1",0.252324416783147,NA,""
"testis","cold","DN42898_c0_g1_i1",0.242969071415793,NA,"Centromere protein X "
"testis","cold","DN42899_c0_g1_i1",-0.818013140578865,NA,"Alpha-(1,3)-fucosyltransferase "
"testis","cold","DN42908_c0_g1_i1",-0.473392772943948,NA,""
"testis","cold","DN42909_c0_g1_i1",-2.18005561618464,NA,""
"testis","cold","DN42917_c0_g2_i1",-1.15201642007466,NA,""
"testis","cold","DN42919_c0_g2_i1",0.626406079404789,NA,"CREBBP "
"testis","cold","DN42933_c0_g1_i1",0.393950351567664,NA,""
"testis","cold","DN42945_c0_g1_i1",-0.249145980619246,NA,"ADAM metallopeptidase domain 22 "
"testis","cold","DN42953_c0_g1_i1",-0.565461373047027,NA,""
"testis","cold","DN42956_c0_g2_i1",-0.847289242128541,NA,""
"testis","cold","DN42983_c0_g1_i1",1.34224772830477,NA,"Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 2 isoform X4 "
"testis","cold","DN42986_c0_g1_i1",-0.622656858163347,NA,"Junctophilin-2 "
"testis","cold","DN4301_c0_g1_i1",-0.544317140648346,NA,"Cystinosin "
"testis","cold","DN4303_c0_g1_i1",0.5090105503908,NA,"Eukaryotic initiation factor 4A-III "
"testis","cold","DN43059_c0_g1_i1",1.04684795575781,NA,""
"testis","cold","DN43068_c0_g1_i1",1.94875758405533,NA,"dopamine beta-hydroxylase [Thamnophis sirtalis]"
"testis","cold","DN43122_c0_g1_i1",-1.49288730943453,NA,"Cyclic nucleotide-gated cation channel beta-1 "
"testis","cold","DN43144_c0_g1_i1",-0.486238725367599,NA,""
"testis","cold","DN43147_c0_g1_i1",0.866896427975585,NA,"zinc finger protein 271-like [Thamnophis sirtalis]"
"testis","cold","DN43155_c0_g1_i1",-0.401515054701739,NA,""
"testis","cold","DN43159_c0_g1_i1",-0.983718634902895,NA,""
"testis","cold","DN43175_c0_g1_i1",-0.222415569756236,NA,""
"testis","cold","DN43203_c0_g1_i1",1.4249346735177,NA,""
"testis","cold","DN43215_c0_g1_i1",-0.21904863397967,NA,""
"testis","cold","DN43261_c0_g1_i1",-0.83772166466145,NA,"Reverse transcriptase/ribonuclease H/putative methyltransferase-like "
"testis","cold","DN43265_c0_g1_i1",-0.43471671964414,NA,"Forkhead box P1 "
"testis","cold","DN4327_c0_g2_i2",-0.0181768112291329,NA,""
"testis","cold","DN43314_c0_g1_i1",-0.250394441166817,NA,"Centromere-associated protein E "
"testis","cold","DN43336_c0_g1_i1",2.39313210068014,NA,""
"testis","cold","DN43356_c0_g1_i1",1.24205540263427,NA,"transducin-like enhancer protein 1, partial [Thamnophis sirtalis]"
"testis","cold","DN43408_c0_g1_i1",-1.04223362526222,NA,""
"testis","cold","DN43440_c0_g1_i1",-0.821751425232121,NA,""
"testis","cold","DN43446_c0_g1_i1",-0.428170048603203,NA,""
"testis","cold","DN43477_c0_g1_i1",-0.30359565058423,NA,""
"testis","cold","DN43478_c0_g1_i1",1.64911837307598,NA,""
"testis","cold","DN43481_c0_g1_i1",0.0841972864302146,NA,""
"testis","cold","DN43494_c0_g1_i1",0.605306183671779,NA,"Integrator complex subunit 11-like protein "
"testis","cold","DN43501_c0_g1_i1",5.9097141847642,NA,"Josephin-2 "
"testis","cold","DN43512_c0_g1_i1",-0.807164757762113,NA,""
"testis","cold","DN43529_c0_g1_i1",1.4653686344565,NA,""
"testis","cold","DN43536_c0_g1_i1",-0.437566226453959,NA,"Ribosomal RNA processing protein 36-like protein "
"testis","cold","DN43541_c0_g1_i1",-2.48831655762182,NA,""
"testis","cold","DN43572_c0_g1_i1",-0.846695142849351,NA,"Mitogen-activated protein kinase kinase kinase MLT "
"testis","cold","DN4360_c0_g1_i1",-0.8349351384631,NA,""
"testis","cold","DN43641_c0_g1_i1",-0.305225167944884,NA,""
"testis","cold","DN43656_c0_g1_i1",-0.89153645472634,NA,"Kinesin-like protein "
"testis","cold","DN43668_c0_g1_i1",1.94899733261096,NA,""
"testis","cold","DN43682_c0_g1_i1",-0.465458033385621,NA,""
"testis","cold","DN4368_c0_g2_i1",-1.03044409565401,NA,"Tektin 2 "
"testis","cold","DN43696_c0_g1_i1",-0.664205042995736,NA,"Potassium voltage-gated channel subfamily V member 2 "
"testis","cold","DN436_c0_g1_i1",-3.43554334745327,NA,""
"testis","cold","DN43731_c0_g1_i1",-1.53552852689857,NA,""
"testis","cold","DN43753_c0_g1_i1",-0.0484126393880119,NA,""
"testis","cold","DN43788_c0_g1_i1",4.76689856228571,NA,""
"testis","cold","DN43797_c0_g1_i1",0.345153348851434,NA,""
"testis","cold","DN43847_c0_g1_i1",-1.51241464657903,NA,"Carboxypeptidase B2 "
"testis","cold","DN43870_c0_g1_i1",-1.7383181467029,NA,""
"testis","cold","DN43902_c0_g1_i1",0.293392986355057,NA,""
"testis","cold","DN43934_c0_g1_i1",1.04233050428186,NA,"Tripartite motif-containing protein 54 "
"testis","cold","DN43937_c0_g1_i1",0.313790276561925,NA,""
"testis","cold","DN4394_c0_g1_i1",0.230192923642638,NA,""
"testis","cold","DN439_c0_g1_i1",0.344465888382881,NA,""
"testis","cold","DN44008_c0_g1_i1",0.672808814591829,NA,""
"testis","cold","DN44056_c0_g1_i1",-0.153487670694597,NA,""
"testis","cold","DN4405_c0_g1_i1",-0.904910141817203,NA,"Potassium voltage-gated channel subfamily V member 2 "
"testis","cold","DN44073_c0_g1_i1",0.0705007294118819,NA,""
"testis","cold","DN44161_c0_g1_i1",-0.0325736910573655,NA,""
"testis","cold","DN44165_c0_g1_i1",1.53291719088226,NA,""
"testis","cold","DN44169_c0_g1_i1",-1.14249806487869,NA,""
"testis","cold","DN4418_c0_g1_i1",-0.238956781656305,NA,"G kinase anchoring protein 1 "
"testis","cold","DN44192_c0_g1_i1",0.435086093280145,NA,"Bucentaur "
"testis","cold","DN44197_c0_g1_i1",1.55567958338291,NA,""
"testis","cold","DN44202_c0_g1_i1",-0.163339470360486,NA,""
"testis","cold","DN44226_c0_g1_i1",-1.61837852616132,NA,"Septin-2-like protein "
"testis","cold","DN44234_c0_g1_i1",-0.62965976799171,NA,"myotubularin-related protein 9-like [Thamnophis sirtalis]"
"testis","cold","DN44239_c0_g1_i1",-1.00392435286079,NA,""
"testis","cold","DN44247_c0_g1_i1",0.443098547099254,NA,""
"testis","cold","DN44253_c0_g1_i1",0.451290570670672,NA,""
"testis","cold","DN44257_c0_g2_i1",-1.23080087255083,NA,""
"testis","cold","DN44337_c0_g1_i1",-1.12148331003009,NA,"Chromosome 9 open reading frame 84 "
"testis","cold","DN44344_c0_g1_i1",0.0876042358799939,NA,"SNW domain-containing protein 1 "
"testis","cold","DN44376_c0_g1_i1",-0.163360879926739,NA,""
"testis","cold","DN4439_c0_g1_i1",-0.183654981797563,NA,""
"testis","cold","DN44410_c0_g1_i1",-0.102080534064579,NA,""
"testis","cold","DN4441_c0_g2_i1",1.06795538933804,NA,"Chromosome 8 open reading frame 45, isoform CRA b "
"testis","cold","DN44435_c0_g1_i1",0.632807643700977,NA,""
"testis","cold","DN44490_c0_g1_i1",-0.563014909536014,NA,""
"testis","cold","DN44506_c0_g1_i1",0.275744306084903,NA,"glutamate dehydrogenase 2, mitochondrial-like [Thamnophis sirtalis]"
"testis","cold","DN44522_c0_g1_i1",-2.90465935740898,NA,"cancer-associated gene 1 protein "
"testis","cold","DN44537_c0_g1_i1",-0.278653885632862,NA,""
"testis","cold","DN44539_c0_g1_i1",-1.65713790642017,NA,""
"testis","cold","DN44552_c0_g1_i1",-2.56767379014878,NA,"Ran-binding protein 10 "
"testis","cold","DN44574_c0_g1_i1",4.78852432464493,NA,""
"testis","cold","DN44653_c0_g1_i1",0.287276559671377,NA,"Serine/threonine-protein phosphatase "
"testis","cold","DN44664_c0_g1_i1",0.345514019039768,NA,""
"testis","cold","DN44667_c0_g1_i1",0.402890474838844,NA,"Putative UDP-sugar transporter protein SLC35A5 "
"testis","cold","DN44672_c0_g1_i1",-1.27807947019306,NA,""
"testis","cold","DN44684_c0_g1_i1",0.329030213234241,NA,"Zinc finger CCCH-type containing 12B "
"testis","cold","DN44688_c0_g1_i1",0.346408813600867,NA,""
"testis","cold","DN44693_c0_g1_i1",-0.397340300820827,NA,""
"testis","cold","DN446_c0_g1_i1",0.297989455696571,NA,""
"testis","cold","DN44701_c0_g1_i1",4.12424547904194,NA,""
"testis","cold","DN44708_c0_g1_i1",-1.01367047921408,NA,""
"testis","cold","DN44716_c0_g1_i1",-2.69138685239711,NA,""
"testis","cold","DN4475_c0_g2_i1",0.521485923385497,NA,""
"testis","cold","DN4478_c0_g1_i1",0.503467442352259,NA,""
"testis","cold","DN44804_c0_g1_i1",1.54345858227445,NA,"Membrane-associated phosphatidylinositol transfer protein 1 "
"testis","cold","DN44807_c0_g1_i1",0.798111532993379,NA,""
"testis","cold","DN44809_c0_g1_i1",-0.0921931804576151,NA,""
"testis","cold","DN4481_c0_g1_i1",-1.63698406323614,NA,""
"testis","cold","DN44838_c0_g1_i1",0.818297150945636,NA,""
"testis","cold","DN44879_c0_g1_i1",-0.145154458887574,NA,"Trinucleotide repeat-containing 6A-like protein "
"testis","cold","DN44943_c0_g1_i1",-0.694046076820685,NA,""
"testis","cold","DN44959_c0_g1_i1",-0.55091242677793,NA,"isoamyl acetate-hydrolyzing esterase 1 homolog isoform X2 "
"testis","cold","DN44968_c0_g1_i1",2.00958553806965,NA,""
"testis","cold","DN44970_c0_g1_i1",1.53779956348976,NA,""
"testis","cold","DN45043_c0_g1_i1",1.02982771191486,NA,""
"testis","cold","DN45084_c0_g1_i1",-1.93380684910684,NA,""
"testis","cold","DN45099_c0_g1_i1",1.19355603890405,NA,""
"testis","cold","DN450_c0_g1_i1",1.46224933960937,NA,""
"testis","cold","DN45187_c0_g1_i1",-0.817624429093372,NA,"Putative D-lactate dehydrogenase, mitochondrial-like "
"testis","cold","DN45201_c0_g1_i1",-1.21814709625537,NA,""
"testis","cold","DN45262_c0_g1_i1",1.21688451752104,NA,"lysine-specific demethylase 2B "
"testis","cold","DN45272_c0_g1_i1",0.824282195629539,NA,""
"testis","cold","DN45281_c0_g1_i1",1.53607601996576,NA,""
"testis","cold","DN45303_c0_g1_i1",-1.18331967764779,NA,"Dynein axonemal assembly factor 5 "
"testis","cold","DN45311_c0_g1_i1",2.2366802509515,NA,""
"testis","cold","DN45317_c0_g1_i1",3.37911378808146,NA,""
"testis","cold","DN45328_c0_g1_i1",-0.381478140296148,NA,""
"testis","cold","DN45387_c0_g1_i1",-0.125471558167042,NA,"Tudor domain-containing protein 5 "
"testis","cold","DN45394_c0_g1_i1",0.481202345629601,NA,""
"testis","cold","DN45397_c0_g1_i1",0.542893039139401,NA,""
"testis","cold","DN4539_c0_g1_i1",0.78802652056768,NA,"Adenylosuccinate synthetase "
"testis","cold","DN45403_c0_g1_i1",2.47159846746698,NA,""
"testis","cold","DN45436_c0_g1_i1",1.5351423986919,NA,""
"testis","cold","DN4544_c0_g1_i1",-4.48789805565092,NA,""
"testis","cold","DN45466_c0_g2_i1",-0.0577995729172697,NA,""
"testis","cold","DN4547_c0_g1_i1",-1.2949834397304,NA,"Ubiquitin-conjugating enzyme E2 B "
"testis","cold","DN45486_c0_g1_i1",0.182101410293735,NA,"Tumor rejection antigen "
"testis","cold","DN45501_c0_g1_i1",0.0245447916498718,NA,""
"testis","cold","DN45526_c0_g1_i1",0.207833147558906,NA,"ATP/GTP binding protein 1 "
"testis","cold","DN45533_c0_g1_i1",1.59535572267118,NA,""
"testis","cold","DN45542_c0_g1_i1",-1.41156711948159,NA,""
"testis","cold","DN45543_c0_g1_i1",0.819717822680954,NA,"Heparanase "
"testis","cold","DN45568_c0_g1_i1",4.7904281117928,NA,""
"testis","cold","DN45595_c0_g1_i1",-2.24614239551658,NA,"arf-GAP with SH3 domain, ANK repeat and PH domain-containing protein 1-like [Thamnophis sirtalis]"
"testis","cold","DN45624_c0_g1_i1",-0.023848767305461,NA,""
"testis","cold","DN45656_c0_g1_i1",1.26363760098851,NA,""
"testis","cold","DN45670_c0_g1_i1",4.80078095991195,NA,""
"testis","cold","DN4567_c0_g3_i1",-0.446485708211718,NA,"Kinesin-like protein "
"testis","cold","DN45709_c0_g1_i1",1.17182050804216,NA,""
"testis","cold","DN45721_c0_g1_i1",0.0134345166353585,NA,""
"testis","cold","DN45731_c0_g1_i1",-0.787360209444515,NA,""
"testis","cold","DN45759_c0_g1_i1",0.153503821066927,NA,""
"testis","cold","DN45765_c0_g1_i1",-0.446355455247616,NA,""
"testis","cold","DN4580_c0_g2_i1",-0.462357516411441,NA,"zinc finger protein 420-like [Thamnophis sirtalis]"
"testis","cold","DN45830_c0_g1_i1",0.645756518263121,NA,""
"testis","cold","DN45857_c0_g1_i1",-2.89624660648522,NA,"Long-chain-fatty-acidCoA ligase 5 "
"testis","cold","DN45969_c0_g1_i1",-0.188999043391796,NA,"Myosin-7 "
"testis","cold","DN45975_c0_g1_i1",0.962088850432826,NA,""
"testis","cold","DN46007_c0_g1_i1",-2.04701857543337,NA,""
"testis","cold","DN46032_c0_g2_i1",0.607552047398551,NA,""
"testis","cold","DN46053_c0_g1_i1",0.2276076213109,NA,"Histone-lysine N-methyltransferase, H3 lysine-79 specific "
"testis","cold","DN46071_c0_g1_i1",0.039314156187218,NA,"Diacylglycerol kinase "
"testis","cold","DN46072_c0_g1_i1",2.19584672132514,NA,""
"testis","cold","DN46080_c0_g1_i1",-0.636770902479224,NA,""
"testis","cold","DN46094_c0_g1_i1",-1.71211684152973,NA,""
"testis","cold","DN46105_c0_g1_i1",1.23694686288495,NA,"Cyclin-dependent kinase 12 "
"testis","cold","DN46119_c0_g1_i1",-1.12547921998659,NA,""
"testis","cold","DN46132_c0_g1_i1",-0.448064557412573,NA,"E3 ubiquitin-protein ligase BRE1A "
"testis","cold","DN46154_c0_g1_i1",-0.0893410459509806,NA,""
"testis","cold","DN4617_c0_g1_i1",0.143631873783045,NA,""
"testis","cold","DN46191_c0_g1_i1",-0.126297361292742,NA,""
"testis","cold","DN46201_c0_g1_i1",0.0296671877716902,NA,""
"testis","cold","DN46247_c0_g1_i1",-0.574084305913894,NA,"Inhibin beta B chain "
"testis","cold","DN462_c0_g1_i1",4.72883246064613,NA,""
"testis","cold","DN46319_c0_g1_i1",-0.291668177453079,NA,""
"testis","cold","DN46343_c0_g1_i1",-0.131217355185304,NA,"Sperm-associated antigen 5 "
"testis","cold","DN46380_c0_g1_i1",-0.982655461601713,NA,""
"testis","cold","DN463_c0_g1_i1",-1.86668860298743,NA,"Adm5 "
"testis","cold","DN46408_c0_g1_i1",0.875198071286014,NA,""
"testis","cold","DN4642_c0_g1_i1",-0.471509381023686,NA,"Cytochrome protein "
"testis","cold","DN46475_c0_g1_i1",-1.4629545180792,NA,"MORC family CW-type zinc finger protein 2-like "
"testis","cold","DN46479_c0_g1_i1",0.734905284992759,NA,""
"testis","cold","DN46537_c0_g1_i1",-0.031918373086153,NA,"Histone-lysine N-methyltransferase, H3 lysine-79 specific "
"testis","cold","DN46538_c0_g1_i1",0.379399034137863,NA,""
"testis","cold","DN46563_c0_g1_i1",0.0248736305378213,NA,""
"testis","cold","DN46624_c0_g1_i1",0.510764314486115,NA,""
"testis","cold","DN46638_c0_g1_i1",-0.614997634040115,NA,""
"testis","cold","DN46650_c0_g1_i1",0.688659352140482,NA,""
"testis","cold","DN46717_c0_g1_i1",-0.410727320822414,NA,""
"testis","cold","DN4672_c0_g1_i1",0.217950810637329,NA,""
"testis","cold","DN4673_c0_g1_i1",-0.98625137677068,NA,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 1 "
"testis","cold","DN46797_c0_g1_i1",-1.05079482004743,NA,""
"testis","cold","DN46817_c0_g1_i1",-0.123791951298837,NA,"Helicase, lymphoid specific "
