"term","name","level","nseqs","delta.rank","direction","pval","p.adj","tissue","condition"
"GO:0051130","positive regulation of cellular component organization",5,76,-174.038174948838,"down",0.101426949116962,0.542244074125296,"Testis","Cold"
"GO:0009141","nucleoside triphosphate metabolic process",6,50,246.697335314512,"up",0.0709328268397793,0.579980172395842,"Testis","Cold"
"GO:0009259","ribonucleotide metabolic process",5,60,217.830453492221,"up",0.0779443285851735,0.585635766126439,"Testis","Cold"
"GO:0009144","purine nucleoside triphosphate metabolic process",7,44,257.521760633037,"up",0.0750110320894182,0.585635766126439,"Testis","Cold"
"GO:0019693","ribose phosphate metabolic process",4,60,217.830453492221,"up",0.0779443285851735,0.585635766126439,"Testis","Cold"
"GO:0080134","regulation of response to stress",4,44,-181.843584210053,"down",0.154714469121298,0.606333148254925,"Testis","Cold"
"GO:0002684","positive regulation of immune system process",4,46,-182.334315771357,"down",0.148748800658731,0.606333148254925,"Testis","Cold"
"GO:0098657","import into cell",4,55,-185.099420688411,"down",0.124008136356339,0.606333148254925,"Testis","Cold"
"GO:0043067","regulation of programmed cell death",4,108,-124.597264098269,"down",0.139521506020528,0.606333148254925,"Testis","Cold"
"GO:0051094","positive regulation of developmental process",4,64,-150.480864811133,"down",0.155786845884462,0.606333148254925,"Testis","Cold"
"GO:0048523","negative regulation of cellular process",4,425,-70.9581898476017,"down",0.120354262979513,0.606333148254925,"Testis","Cold"
"GO:0042981","regulation of apoptotic process",5,107,-116.233914833778,"down",0.15738823529369,0.606333148254925,"Testis","Cold"
"GO:0043412","macromolecule modification",4,710,-54.1557134399054,"down",0.133199629871083,0.606333148254925,"Testis","Cold"
"GO:0051049","regulation of transport",4,106,-123.320280886632,"down",0.144191292461157,0.606333148254925,"Testis","Cold"
"GO:0051169","nuclear transport",4,30,-238.449876786594,"down",0.135135552170401,0.606333148254925,"Testis","Cold"
"GO:0010648","negative regulation of cell communication",5,70,-136.639721254355,"down",0.168467641289924,0.606333148254925,"Testis","Cold"
"GO:0051252","regulation of RNA metabolic process",6,537,-51.6507711259239,"down",0.172290752201689,0.606333148254925,"Testis","Cold"
"GO:0060341","regulation of cellular localization",4,33,-239.188401898143,"down",0.123145138733398,0.606333148254925,"Testis","Cold"
"GO:0023057","negative regulation of signaling",4,70,-136.639721254355,"down",0.168467641289924,0.606333148254925,"Testis","Cold"
"GO:0048585","negative regulation of response to stimulus",4,83,-136.328156069973,"down",0.148811662135773,0.606333148254925,"Testis","Cold"
"GO:0051254","positive regulation of RNA metabolic process",7,105,-131.007783078082,"down",0.130788968058466,0.606333148254925,"Testis","Cold"
"GO:0031344","regulation of cell projection organization",5,43,-174.333745364648,"down",0.167667730011986,0.606333148254925,"Testis","Cold"
"GO:0098655","monoatomic cation transmembrane transport",4,93,-117.011414806142,"down",0.172303304719925,0.606333148254925,"Testis","Cold"
"GO:0120035","regulation of plasma membrane bounded cell projection organization",6,43,-174.333745364648,"down",0.167667730011986,0.606333148254925,"Testis","Cold"
"GO:0061024","membrane organization",4,67,-157.18057808446,"down",0.13983314302206,0.606333148254925,"Testis","Cold"
"GO:0051240","positive regulation of multicellular organismal process",4,66,-145.331193586788,"down",0.160549546996666,0.606333148254925,"Testis","Cold"
"GO:0046903","secretion",4,33,-245.023383028808,"down",0.117477277518862,0.606333148254925,"Testis","Cold"
"GO:0009968","negative regulation of signal transduction",5,70,-136.639721254355,"down",0.168467641289924,0.606333148254925,"Testis","Cold"
"GO:0045935","positive regulation of nucleobase-containing compound metabolic process",6,116,-115.616921901587,"down",0.149183192832443,0.606333148254925,"Testis","Cold"
"GO:0098662","inorganic cation transmembrane transport",4,82,-142.019458616953,"down",0.140381939808338,0.606333148254925,"Testis","Cold"
"GO:0007010","cytoskeleton organization",5,181,-103.005411734428,"down",0.125518033882949,0.606333148254925,"Testis","Cold"
"GO:0006310","DNA recombination",6,75,-147.974801893845,"down",0.141023488645453,0.606333148254925,"Testis","Cold"
"GO:0055080","monoatomic cation homeostasis",4,36,-180.730448612482,"down",0.180187775382002,0.610880506782885,"Testis","Cold"
"GO:0019219","regulation of nucleobase-containing compound metabolic process",6,566,-49.2612272580427,"down",0.178353241294055,0.610880506782885,"Testis","Cold"
"GO:0043069","negative regulation of programmed cell death",5,50,-155.906884596335,"down",0.176632592780325,0.610880506782885,"Testis","Cold"
"GO:0043547","positive regulation of GTPase activity",6,91,-112.116625930987,"down",0.185126826659261,0.62006334712379,"Testis","Cold"
"GO:0010604","positive regulation of macromolecule metabolic process",6,203,-71.4157901744106,"down",0.20033819599948,0.640161132044314,"Testis","Cold"
"GO:0009893","positive regulation of metabolic process",5,222,-69.3898575243634,"down",0.197150551092328,0.640161132044314,"Testis","Cold"
"GO:0051346","negative regulation of hydrolase activity",5,44,-153.745706321374,"down",0.195071782152617,0.640161132044314,"Testis","Cold"
"GO:2001141","regulation of RNA biosynthetic process",7,522,-46.9390927082729,"down",0.198041835517259,0.640161132044314,"Testis","Cold"
"GO:1902533","positive regulation of intracellular signal transduction",6,52,220.049058473736,"up",0.0908036637333884,0.647267141484154,"Testis","Cold"
"GO:0031175","neuron projection development",6,35,269.219245003701,"up",0.0895356983443317,0.647267141484154,"Testis","Cold"
"GO:0071705","nitrogen compound transport",4,220,107.210557488013,"up",0.0950049292015567,0.660284257950819,"Testis","Cold"
"GO:0010638","positive regulation of organelle organization",6,43,-141.100457067295,"down",0.217768208713364,0.680972734869649,"Testis","Cold"
"GO:0030162","regulation of proteolysis",7,57,-120.673813036685,"down",0.221697893664665,0.680972734869649,"Testis","Cold"
"GO:0043066","negative regulation of apoptotic process",6,48,-130.659158415842,"down",0.222908341270281,0.680972734869649,"Testis","Cold"
"GO:0006816","calcium ion transport",7,32,-161.262327416174,"down",0.220705196938026,0.680972734869649,"Testis","Cold"
"GO:0009150","purine ribonucleotide metabolic process",5,57,199.847932905944,"up",0.102150863501748,0.692632684231362,"Testis","Cold"
"GO:0006396","RNA processing",4,208,102.215196272799,"up",0.111837912530668,0.69431319650059,"Testis","Cold"
"GO:0019752","carboxylic acid metabolic process",6,98,146,"up",0.113180820929957,0.69431319650059,"Testis","Cold"
"GO:0016072","rRNA metabolic process",6,38,225.782975958415,"up",0.120258129494439,0.69431319650059,"Testis","Cold"
"GO:0030163","protein catabolic process",5,38,229.926757634828,"up",0.115996744876191,0.69431319650059,"Testis","Cold"
"GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway",5,32,260.948902859961,"up",0.106431512845591,0.69431319650059,"Testis","Cold"
"GO:0006417","regulation of translation",7,46,203.573306370071,"up",0.122378944706938,0.69431319650059,"Testis","Cold"
"GO:0016070","RNA metabolic process",5,427,70.3061512352176,"up",0.122039735275191,0.69431319650059,"Testis","Cold"
"GO:0006364","rRNA processing",5,34,242.78394613889,"up",0.116162835545601,0.69431319650059,"Testis","Cold"
"GO:0006082","organic acid metabolic process",4,99,133.293658571172,"up",0.133504776916569,0.700270339298229,"Testis","Cold"
"GO:0051603","proteolysis involved in protein catabolic process",6,100,135.17667001003,"up",0.12898840078431,0.700270339298229,"Testis","Cold"
"GO:0072594","establishment of protein localization to organelle",4,32,237.704450197239,"up",0.128238129446112,0.700270339298229,"Testis","Cold"
"GO:0043436","oxoacid metabolic process",5,99,133.293658571172,"up",0.133504776916569,0.700270339298229,"Testis","Cold"
"GO:0009451","RNA modification",5,37,209.667949855558,"up",0.141049674234406,0.726144619206756,"Testis","Cold"
"GO:0051336","regulation of hydrolase activity",4,151,-67.4758236933692,"down",0.245287216206261,0.741193979405875,"Testis","Cold"
"GO:1902532","negative regulation of intracellular signal transduction",6,37,-130.13731677864,"down",0.252197829336745,0.753881683393711,"Testis","Cold"
"GO:0043087","regulation of GTPase activity",5,104,-74.4616350015447,"down",0.262677212956732,0.776853885127357,"Testis","Cold"
"GO:0042127","regulation of cell population proliferation",4,101,-72.3468401016175,"down",0.271482062972871,0.778152437522003,"Testis","Cold"
"GO:0032886","regulation of microtubule-based process",4,35,-118.514680483592,"down",0.277111839261433,0.778152437522003,"Testis","Cold"
"GO:0043086","negative regulation of catalytic activity",4,75,-82.4255436498049,"down",0.274524074230004,0.778152437522003,"Testis","Cold"
"GO:0010564","regulation of cell cycle process",5,87,-76.4018305768386,"down",0.275156787532189,0.778152437522003,"Testis","Cold"
"GO:0010468","regulation of gene expression",7,655,-30.8206891797838,"down",0.270125803767779,0.778152437522003,"Testis","Cold"
"GO:0043085","positive regulation of catalytic activity",4,149,-57.4043628420663,"down",0.280033706501934,0.778493704075376,"Testis","Cold"
"GO:0032970","regulation of actin filament-based process",4,50,-95.6093907875186,"down",0.284597309759367,0.783347050624792,"Testis","Cold"
"GO:1902531","regulation of intracellular signal transduction",5,174,-50.4640224598993,"down",0.2905293930557,0.791052004339185,"Testis","Cold"
"GO:0060255","regulation of macromolecule metabolic process",5,805,-25.2706511806541,"down",0.293087613118475,0.791052004339185,"Testis","Cold"
"GO:0006796","phosphate-containing compound metabolic process",4,683,-25.7660464006294,"down",0.301293950507001,0.791512166214683,"Testis","Cold"
"GO:0051345","positive regulation of hydrolase activity",5,95,-62.2950268232564,"down",0.305589337495214,0.791512166214683,"Testis","Cold"
"GO:0006812","monoatomic cation transport",5,121,-54.999831252461,"down",0.306807462593939,0.791512166214683,"Testis","Cold"
"GO:0043254","regulation of protein-containing complex assembly",5,35,-104.278509745867,"down",0.301396154831258,0.791512166214683,"Testis","Cold"
"GO:0051248","negative regulation of protein metabolic process",7,83,-65.8367041198501,"down",0.307493935076208,0.791512166214683,"Testis","Cold"
"GO:0006974","DNA damage response",4,168,-45.7677721088437,"down",0.31130597899488,0.793973047344741,"Testis","Cold"
"GO:0045597","positive regulation of cell differentiation",5,38,-89.064743339831,"down",0.321701075388172,0.805941611663735,"Testis","Cold"
"GO:0048584","positive regulation of response to stimulus",4,126,-49.4200459924841,"down",0.321796830556383,0.805941611663735,"Testis","Cold"
"GO:0009889","regulation of biosynthetic process",5,671,-22.0677867783902,"down",0.328959423209685,0.808445208705738,"Testis","Cold"
"GO:0019222","regulation of metabolic process",4,842,-19.8893357510726,"down",0.331520697095159,0.808445208705738,"Testis","Cold"
"GO:0008285","negative regulation of cell population proliferation",5,50,-73.3774739970283,"down",0.331106480388644,0.808445208705738,"Testis","Cold"
"GO:0046486","glycerolipid metabolic process",5,50,154.16558692422,"up",0.179334011470545,0.813658382384936,"Testis","Cold"
"GO:0010647","positive regulation of cell communication",5,95,114.185097605019,"up",0.175692850949467,0.813658382384936,"Testis","Cold"
"GO:0023056","positive regulation of signaling",4,95,114.185097605019,"up",0.175692850949467,0.813658382384936,"Testis","Cold"
"GO:0006650","glycerophospholipid metabolic process",6,45,168.061098744057,"up",0.171087320973738,0.813658382384936,"Testis","Cold"
"GO:0006508","proteolysis",5,277,69.5792627649207,"up",0.171736998776266,0.813658382384936,"Testis","Cold"
"GO:0043039","tRNA aminoacylation",6,37,177.348402463189,"up",0.181463380244123,0.813658382384936,"Testis","Cold"
"GO:1901136","carbohydrate derivative catabolic process",4,32,194.302206607495,"up",0.176820331002505,0.813658382384936,"Testis","Cold"
"GO:0043038","amino acid activation",5,37,177.348402463189,"up",0.181463380244123,0.813658382384936,"Testis","Cold"
"GO:0032956","regulation of actin cytoskeleton organization",5,49,-69.6615145191524,"down",0.340677481144638,0.816451204812149,"Testis","Cold"
"GO:0140694","membraneless organelle assembly",6,42,-76.0431702092603,"down",0.338947729700875,0.816451204812149,"Testis","Cold"
"GO:0010556","regulation of macromolecule biosynthetic process",6,664,-19.797761724468,"down",0.346212775269472,0.822625226708661,"Testis","Cold"
"GO:0009894","regulation of catabolic process",5,69,110.642866673157,"up",0.220040412715653,0.837962119656871,"Testis","Cold"
"GO:0006644","phospholipid metabolic process",5,57,121.581201826198,"up",0.219987532736188,0.837962119656871,"Testis","Cold"
"GO:0015031","protein transport",4,188,75.0247244953625,"up",0.197307868553857,0.837962119656871,"Testis","Cold"
"GO:0016071","mRNA metabolic process",6,96,100.14337007348,"up",0.205684226116576,0.837962119656871,"Testis","Cold"
"GO:0009967","positive regulation of signal transduction",5,91,101.473104828621,"up",0.208701605382258,0.837962119656871,"Testis","Cold"
"GO:0015711","organic anion transport",4,35,156.180014803849,"up",0.217862289653208,0.837962119656871,"Testis","Cold"
"GO:0033674","positive regulation of kinase activity",6,41,149.585612950273,"up",0.20972069692753,0.837962119656871,"Testis","Cold"
"GO:0141187","nucleic acid biosynthetic process",5,298,62.2998140638558,"up",0.190148186963068,0.837962119656871,"Testis","Cold"
"GO:0006259","DNA metabolic process",5,305,55.0090681781742,"up",0.216814714812831,0.837962119656871,"Testis","Cold"
"GO:0007346","regulation of mitotic cell cycle",5,61,128.033430084634,"up",0.200214066340146,0.837962119656871,"Testis","Cold"
"GO:0006418","tRNA aminoacylation for protein translation",7,35,172.433456698742,"up",0.194741527230583,0.837962119656871,"Testis","Cold"
"GO:0030001","metal ion transport",6,94,-44.9429996057918,"down",0.357600956120917,0.842483608488262,"Testis","Cold"
"GO:0009057","macromolecule catabolic process",4,134,78.3364361802519,"up",0.224948500863074,0.845076800539656,"Testis","Cold"
"GO:0042176","regulation of protein catabolic process",6,31,-71.7212941391622,"down",0.368065959463411,0.84563914653577,"Testis","Cold"
